,from date,to date,from CWB price,to CWB price,CWB cod,CWB pct cod,from ICVT price,to ICVT price,ICVT cod,ICVT pct cod,to ICVT / to CWB,to ICVT / to ICVT,ICVT / CWB moving avg,prev ICVT / CWB moving avg,to CWB unit price,ICVT / ICVT moving avg,prev ICVT / ICVT moving avg,to ICVT unit price,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff,go short,exit short,current_position,new_position,month end liquidation,CWB shares per unit,ICVT shares per unit,CWB current shares,CWB target shares,CWB shares to trade,CWB shares to buy,CWB shares to sell,ICVT current shares,ICVT target shares,ICVT shares to trade,ICVT shares to buy,ICVT shares to sell,CWB daily position pnl,CWB daily commission,CWB investment amount,ICVT daily position pnl,ICVT daily commission,ICVT investment amount,daily position pnl,daily total commissions,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
184,2024-09-25,2024-09-26,75.71,76.21,0.5,0.006582435562810916,82.6,83.21,0.6099999999999994,0.0073578523854060975,1.0918514630625902,1.0,1.0933287581834301,1.0934755215231917,83.33376949528244,1.0,1.0,83.21,0.0014863302114904852,0.0,0.0014863302114904852,False,True,0,0,False,1314.0,1202.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
185,2024-09-26,2024-09-27,76.21,76.59,0.38000000000000966,0.004973832243476248,83.21,83.51,0.30000000000001137,0.0035988522527997473,1.0903512207860033,1.0,1.0930516136581705,1.0933287581834301,83.73804958926891,1.0,1.0,83.51,0.002727083887225199,0.0,0.002727083887225199,False,True,0,0,False,1309.0,1197.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
186,2024-09-27,2024-09-30,76.59,76.59,0.0,0.0,83.51,83.67,0.1599999999999966,0.0019141051423690939,1.0924402663533097,1.0,1.0929623603181433,1.0930516136581705,83.71682309007929,1.0,1.0,83.67,0.0005594597046072509,0.0,0.0005594597046072509,False,True,0,0,True,1306.0,1195.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
187,2024-09-30,2024-10-01,76.59,76.34,-0.25,-0.003269472604418481,83.67,83.22,-0.45000000000000284,-0.005392786752712125,1.090123133350799,1.0,1.0928357332276781,1.0929623603181433,83.43674658668706,1.0,1.0,83.22,0.002601115326341433,0.0,0.002601115326341433,False,True,0,0,False,1314.0,1202.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
188,2024-10-01,2024-10-02,76.34,76.47,0.12999999999999545,0.0017014597390499866,83.22,83.38,0.1599999999999966,0.0019207688978556113,1.0903622335556427,1.0,1.092737096405733,1.0928357332276781,83.56914851992055,1.0,1.0,83.38,0.0022659426840961625,0.0,0.0022659426840961625,False,True,0,0,False,1310.0,1199.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
189,2024-10-02,2024-10-03,76.47,76.21,-0.2600000000000051,-0.003405819378107782,83.38,83.09,-0.28999999999999204,-0.0034841147757607312,1.0902768665529459,1.0,1.0925156777246465,1.092737096405733,83.2774941170809,1.0,1.0,83.09,0.0022539763245799605,0.0,0.0022539763245799605,False,True,0,0,False,1316.0,1204.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
190,2024-10-03,2024-10-04,76.21,76.66,0.45000000000000284,0.0058873722743828715,83.09,83.59,0.5,0.005999538034174783,1.0903991651447953,1.0,1.0923367746840402,1.0925156777246465,83.7522518543714,1.0,1.0,83.59,0.001939162446030072,0.0,0.001939162446030072,False,True,0,0,False,1307.0,1196.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
191,2024-10-04,2024-10-07,76.66,76.38,-0.28000000000000114,-0.00365917815503894,83.59,83.4,-0.18999999999999773,-0.0022755863463637064,1.0919088766692853,1.0,1.092282327926695,1.0923367746840402,83.43268285036699,1.0,1.0,83.4,0.00039180393465705854,0.0,0.00039180393465705854,False,True,0,0,False,1310.0,1199.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
192,2024-10-07,2024-10-08,76.38,76.36,-0.01999999999999602,-0.0002618829398232219,83.4,83.42,0.01999999999999602,0.0002397794040980227,1.0924567836563646,1.0,1.092136756124406,1.092282327926695,83.40667856048243,1.0,1.0,83.42,-0.00015970394736417308,0.0,-0.00015970394736417308,False,True,0,0,False,1310.0,1199.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
193,2024-10-08,2024-10-09,76.36,76.58,0.21999999999999886,0.002876947191601613,83.42,83.52,0.09999999999999432,0.0011980353655294338,1.0906241838600157,1.0,1.092060827306822,1.092136756124406,83.63583278400701,1.0,1.0,83.52,0.0013859259425013093,0.0,0.0013859259425013093,False,True,0,0,False,1307.0,1197.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
194,2024-10-09,2024-10-10,76.58,76.6,0.01999999999999602,0.00026113069739702965,83.52,83.6,0.0799999999999983,0.000957395956327247,1.0913838120104438,1.0,1.0919757086122552,1.092060827306822,83.65185937170256,1.0,1.0,83.6,0.0006201350891922302,0.0,0.0006201350891922302,False,True,0,0,False,1306.0,1196.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
195,2024-10-10,2024-10-11,76.6,77.45,0.8500000000000085,0.011035490116332215,83.6,84.35,0.75,0.0089312889013214,1.089089735313105,1.0,1.091822457602521,1.0919757086122552,84.57351863201917,1.0,1.0,84.35,0.002646390085621047,0.0,0.002646390085621047,False,True,0,0,False,1295.0,1186.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
196,2024-10-11,2024-10-14,77.45,77.5,0.04999999999999716,0.0006453694964236529,84.35,84.47,0.12000000000000455,0.0014216327474279775,1.0899354838709678,1.0,1.091726916894476,1.091822457602521,84.61624046419539,1.0,1.0,84.47,0.001729774111222565,0.0,0.001729774111222565,False,True,0,0,False,1293.0,1184.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
197,2024-10-14,2024-10-15,77.5,77.42,-0.0799999999999983,-0.001032791209799259,84.47,84.38,-0.09000000000000341,-0.0010660350432127575,1.0898992508395762,1.0,1.0915506685302803,1.091726916894476,84.52149790597034,1.0,1.0,84.38,0.0016755083978201107,0.0,0.0016755083978201107,False,True,0,0,False,1294.0,1185.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
198,2024-10-15,2024-10-16,77.42,77.59,0.1700000000000017,0.0021934077563557914,84.38,84.63,0.25,0.0029584069858219395,1.0907333419255059,1.0,1.0914324399604238,1.0915506685302803,84.69341637126445,1.0,1.0,84.63,0.0007490561623274857,0.0,0.0007490561623274857,False,True,0,0,False,1290.0,1182.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
199,2024-10-16,2024-10-17,77.59,77.36,-0.23000000000000398,-0.0029687017608190716,84.63,84.39,-0.23999999999999488,-0.002839902512139417,1.0908738366080661,1.0,1.091269157513447,1.0914324399604238,84.43321355533838,1.0,1.0,84.39,0.0005119385583548484,0.0,0.0005119385583548484,False,True,0,0,False,1293.0,1185.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
200,2024-10-17,2024-10-18,77.36,77.7,0.3400000000000034,0.004385406228562988,84.39,84.75,0.35999999999999943,0.004256835090684461,1.0907335907335907,1.0,1.0910534143765571,1.091269157513447,84.79161353879483,1.0,1.0,84.75,0.0004908946984980765,0.0,0.0004908946984980765,False,True,0,0,False,1288.0,1180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
201,2024-10-18,2024-10-21,77.7,77.47,-0.23000000000000398,-0.0029644927297906047,84.75,84.51,-0.23999999999999488,-0.002835875704168629,1.090873886665806,1.0,1.0909067144256452,1.0910534143765571,84.52390801175189,1.0,1.0,84.51,0.00016455883848227957,0.0,0.00016455883848227957,False,True,0,0,False,1291.0,1183.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
202,2024-10-21,2024-10-22,77.47,77.49,0.01999999999999602,0.00025813113204763545,84.51,84.48,-0.030000000000001137,-0.00035505059843956,1.0902051877661636,1.0,1.0907763734979976,1.0909067144256452,84.53436130084324,1.0,1.0,84.48,0.0006432743620057054,0.0,0.0006432743620057054,False,True,0,0,False,1292.0,1184.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
203,2024-10-22,2024-10-23,77.49,77.02,-0.46999999999999886,-0.006083767389095995,84.48,84.03,-0.45000000000000284,-0.005340942017824536,1.0910153206959232,1.0,1.090776881971045,1.0907763734979976,84.01159628681577,1.0,1.0,84.03,-0.00021903759145914557,0.0,-0.00021903759145914557,False,True,0,0,False,1298.0,1190.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
204,2024-10-23,2024-10-24,77.02,77.31,0.29000000000000625,0.0037581849456206147,84.03,84.31,0.28000000000000114,0.0033266039944574383,1.0905445608588797,1.0,1.0907115368608593,1.090776881971045,84.3279607451815,1.0,1.0,84.31,0.00021300951660046795,0.0,0.00021300951660046795,False,True,0,0,False,1294.0,1186.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
205,2024-10-24,2024-10-25,77.31,77.18,-0.12999999999999545,-0.0016829572229105961,84.31,84.37,0.060000000000002274,0.0007114062429510182,1.0931588494428608,1.0,1.0908519182937024,1.0907115368608593,84.18111641492114,1.0,1.0,84.37,-0.00224126268830493,0.0,-0.00224126268830493,False,True,0,0,False,1292.0,1185.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
206,2024-10-25,2024-10-28,77.18,77.67,0.4899999999999949,0.006328726322083202,84.37,84.97,0.5999999999999943,0.007086364837914565,1.0939873825157718,1.0,1.0909292741018255,1.0908519182937024,84.72646849387186,1.0,1.0,84.97,-0.0028702031983964043,0.0,-0.0028702031983964043,False,True,0,0,False,1284.0,1177.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
207,2024-10-28,2024-10-29,77.67,77.52,-0.15000000000000568,-0.0019331148490451938,84.97,84.75,-0.21999999999999886,-0.0025925067548903625,1.0932662538699691,1.0,1.0910864301277838,1.0909292741018255,84.5688373283735,1.0,1.0,84.75,-0.0021399005995587253,0.0,-0.0021399005995587253,False,True,0,0,False,1287.0,1180.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
208,2024-10-29,2024-10-30,77.52,77.39,-0.12999999999999545,-0.0016783943001430206,84.75,84.49,-0.2600000000000051,-0.0030725620958062636,1.091743119266055,1.0,1.0911554744133045,1.0910864301277838,84.43917882758919,1.0,1.0,84.49,-0.0006016861538869034,0.0,-0.0006016861538869034,False,True,0,0,False,1292.0,1184.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
209,2024-10-30,2024-10-31,77.39,76.78,-0.6099999999999994,-0.00791338370971613,84.49,83.96,-0.5300000000000011,-0.006292689212321221,1.0935139359208126,1.0,1.091317327881698,1.0911554744133045,83.77891732545352,1.0,1.0,83.96,-0.0021591023452424236,0.0,-0.0021591023452424236,False,True,0,0,True,1300.0,1191.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
210,2024-10-31,2024-11-01,76.78,76.72,-0.060000000000002274,-0.0007817589974688765,83.96,83.78,-0.1799999999999926,-0.002146179433543302,1.0920229405630866,1.0,1.0913985166526126,1.091317327881698,83.72586539508387,1.0,1.0,83.78,-0.0006463607309888087,0.0,-0.0006463607309888087,False,True,0,0,False,1303.0,1194.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
211,2024-11-01,2024-11-04,76.72,76.92,0.20000000000000284,0.0026034901453962536,83.78,83.9,0.12000000000000455,0.0014312979542716667,1.0907436297451898,1.0,1.0913402543064077,1.0913985166526126,83.95037390091896,1.0,1.0,83.9,0.0006002238929898712,0.0,0.0006002238929898712,False,True,0,0,False,1301.0,1192.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
212,2024-11-04,2024-11-05,76.92,77.45,0.5300000000000011,0.006866646142298725,83.9,84.68,0.7800000000000011,0.009253832793504016,1.0933505487411233,1.0,1.0913849425606457,1.0913402543064077,84.52430269603128,1.0,1.0,84.68,-0.0018403473839835834,0.0,-0.0018403473839835834,False,True,0,0,False,1289.0,1181.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
213,2024-11-05,2024-11-06,77.45,78.2,0.75,0.009637080688387673,84.68,85.84,1.1599999999999966,0.013605652055778678,1.09769820971867,1.0,1.0917386438535783,1.0913849425606457,85.34630250824249,1.0,1.0,85.84,-0.005767971540696575,0.0,-0.005767971540696575,False,True,0,0,False,1271.0,1165.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
214,2024-11-06,2024-11-07,78.2,78.59,0.39000000000000057,0.004974817326818232,85.84,86.15,0.3100000000000023,0.003604864651495607,1.0961954447130677,1.0,1.0919792254887095,1.0917386438535783,85.79974002045273,1.0,1.0,86.15,-0.0040739865492662175,0.0,-0.0040739865492662175,False,True,0,0,False,1268.0,1161.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
215,2024-11-07,2024-11-08,78.59,78.91,0.3199999999999932,0.004063497654859955,86.15,86.19,0.03999999999999204,0.0004641986853691775,1.0922570016474464,1.0,1.0921375888054266,1.0919792254887095,86.16808068331406,1.0,1.0,86.19,-0.00025434626235343495,0.0,-0.00025434626235343495,False,True,0,0,False,1267.0,1160.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
216,2024-11-08,2024-11-11,78.91,79.94,1.0300000000000011,0.012968390750233816,86.19,87.25,1.0600000000000023,0.012223399423228743,1.0914435826870152,1.0,1.092212993746229,1.0921375888054266,87.3054788491058,1.0,1.0,87.25,0.0006356586609559759,0.0,0.0006356586609559759,False,True,0,0,False,1252.0,1146.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
217,2024-11-11,2024-11-12,79.94,79.54,-0.3999999999999915,-0.005016313503632788,87.25,86.97,-0.28000000000000114,-0.0032143294808627066,1.0934121196882072,1.0,1.0923886371886606,1.092212993746229,86.87462152257507,1.0,1.0,86.97,-0.0010972843008829742,0.0,-0.0010972843008829742,False,True,0,0,False,1256.0,1150.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
218,2024-11-12,2024-11-13,79.54,79.41,-0.13000000000000966,-0.0016357348724250537,86.97,86.77,-0.20000000000000284,-0.002302291796275462,1.0926835411157285,1.0,1.0924861471481717,1.0923886371886606,86.74658167915153,1.0,1.0,86.77,-0.00026992602970888236,0.0,-0.00026992602970888236,False,True,0,0,False,1258.0,1152.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
219,2024-11-13,2024-11-14,79.41,78.85,-0.5600000000000023,-0.0070769914980721915,86.77,86.27,-0.5,-0.005779026716910967,1.0941027266962589,1.0,1.0926475916525813,1.0924861471481717,86.14253270263333,1.0,1.0,86.27,-0.0014786317281301183,0.0,-0.0014786317281301183,False,True,0,0,False,1266.0,1159.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
220,2024-11-14,2024-11-15,78.85,78.74,-0.10999999999999943,-0.001396027893455926,86.27,86.04,-0.22999999999998977,-0.002669608688957963,1.092710185420371,1.0,1.0927464213869205,1.0926475916525813,86.03507136672424,1.0,1.0,86.04,-5.728468671230037e-05,0.0,-5.728468671230037e-05,False,True,0,0,False,1270.0,1162.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
221,2024-11-15,2024-11-18,78.74,79.21,0.46999999999999886,0.005951267960596767,86.04,86.51,0.46999999999999886,0.005447709792753695,1.0921600807978793,1.0,1.092810731093524,1.0927464213869205,86.55644403805796,1.0,1.0,86.51,0.0005367191708482093,0.0,0.0005367191708482093,False,True,0,0,False,1263.0,1156.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
222,2024-11-18,2024-11-19,79.21,79.89,0.6800000000000068,0.008548135017762248,86.51,87.29,0.7800000000000011,0.008975894554975553,1.0926273626236076,1.0,1.092931839836396,1.092810731093524,87.30464930706164,1.0,1.0,87.29,0.00016780934758489418,0.0,0.00016780934758489418,False,True,0,0,False,1252.0,1146.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
223,2024-11-19,2024-11-20,79.89,80.27,0.37999999999999545,0.0047452636495348205,87.29,87.63,0.3399999999999892,0.003887496320500864,1.0916905444126075,1.0,1.0929656010222302,1.092931839836396,87.72963878366751,1.0,1.0,87.63,0.001136393700184873,0.0,0.001136393700184873,False,True,0,0,False,1247.0,1141.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
224,2024-11-20,2024-11-21,80.27,80.56,0.29000000000000625,0.003606296266821448,87.63,87.94,0.3100000000000023,0.0035313586849048764,1.0916087388282025,1.0,1.0930188099206963,1.0929656010222302,88.04930881835087,1.0,1.0,87.94,0.0012422212819758651,0.0,0.0012422212819758651,False,True,0,0,False,1243.0,1137.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
225,2024-11-21,2024-11-22,80.56,81.12,0.5600000000000023,0.006927291432566258,87.94,88.57,0.6299999999999955,0.007138436068827414,1.0918392504930965,1.0,1.0929528299732083,1.0930188099206963,88.66568586076689,1.0,1.0,88.57,0.0010797585102422893,0.0,0.0010797585102422893,False,True,0,0,False,1234.0,1129.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
226,2024-11-22,2024-11-25,81.12,81.61,0.4899999999999949,0.006022263638278428,88.57,88.97,0.4000000000000057,0.004506034435184325,1.0901850263448107,1.0,1.0927627121646601,1.0929528299732083,89.19588045411354,1.0,1.0,88.97,0.002535621012960296,0.0,0.002535621012960296,False,True,0,0,False,1228.0,1124.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
227,2024-11-25,2024-11-26,81.61,81.28,-0.3299999999999983,-0.004051819650979767,88.97,88.63,-0.3400000000000034,-0.003828833506369426,1.090428149606299,1.0,1.092620806951477,1.0927627121646601,88.81975324474358,1.0,1.0,88.63,0.0021386709600898935,0.0,0.0021386709600898935,False,True,0,0,False,1233.0,1128.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
228,2024-11-26,2024-11-27,81.28,81.56,0.28000000000000114,0.0034389618760827696,88.63,89.07,0.4399999999999977,0.004952176693471464,1.0920794507111329,1.0,1.0926376235237307,1.092620806951477,89.11415301496245,1.0,1.0,89.07,0.0004955885820267186,0.0,0.0004955885820267186,False,True,0,0,False,1227.0,1123.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
229,2024-11-27,2024-11-29,81.56,81.86,0.29999999999999716,0.0036715253580024976,89.07,89.28,0.21000000000000796,0.0023549211892227987,1.0906425604690937,1.0,1.0924940547511448,1.0926376235237307,89.4433158616526,1.0,1.0,89.28,0.0018275836739299345,0.0,0.0018275836739299345,False,True,0,0,True,1224.0,1120.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1451.3499999999804,0.0,0.0,0.0
230,2024-11-29,2024-12-02,81.86,82.24,0.37999999999999545,0.004631330642598031,89.28,88.96,-0.3200000000000074,-0.003590668130728596,1.0817120622568093,1.0,1.091978510835831,1.0924940547511448,89.84671106273414,1.0,1.0,88.96,0.00991817730200146,0.0,0.00991817730200146,True,False,0,-1,False,1228.0,1124.0,0.0,-1228.0,-1228.0,0.0,1228.0,0.0,1124.0,1124.0,1124.0,-0.0,0.0,-6.140000000000001,0.0,-0.0,-5.62,0.0,0.0,-11.760000000000002,-11.760000000000002,1439.5899999999804,-11.759999999999991,0.0,0.0
231,2024-12-02,2024-12-03,82.24,81.3,-0.9399999999999977,-0.011495785153090028,88.96,88.74,-0.21999999999999886,-0.002476084551508771,1.0915129151291512,1.0,1.092016975105029,1.091978510835831,88.77785293095306,1.0,1.0,88.74,0.000426469010319654,0.0,0.000426469010319654,False,True,-1,0,False,1231.0,1127.0,-1228.0,0.0,1228.0,1228.0,-0.0,1124.0,0.0,-1124.0,0.0,1124.0,1154.3199999999972,-6.140000000000001,-100990.71999999999,-247.27999999999872,-5.62,99991.04,907.0399999999985,-11.760000000000002,895.2799999999985,2334.869999999979,0.0,200981.75999999998,-999.679999999993
232,2024-12-03,2024-12-04,81.3,81.64,0.3400000000000034,0.00417332138787908,88.74,89.3,0.5600000000000023,0.006290741931690023,1.093826555609995,1.0,1.0920407754484724,1.092016975105029,89.15226584757457,1.0,1.0,89.3,-0.0016557277709424356,0.0,-0.0016557277709424356,False,True,0,0,False,1223.0,1120.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2334.869999999979,0.0,0.0,0.0
233,2024-12-04,2024-12-05,81.64,81.45,-0.18999999999999773,-0.002330002893589912,89.3,88.89,-0.4099999999999966,-0.004601837628869808,1.0913443830570901,1.0,1.0917230841153935,1.0920407754484724,88.94672116027809,1.0,1.0,88.89,0.000637901574336456,0.0,0.000637901574336456,False,True,0,0,False,1229.0,1125.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2334.869999999979,0.0,0.0,0.0
